  8.00000,   4.00000,   8.00000
  8.00000,   4.00000,   8.00000
  6.00000,   6.00000,   7.33333
  6.00000,   6.00000,   7.00000
  2.00000,   10.00000,   6.00000
  6.00000,   6.00000,   6.00000
  5.00000,   7.00000,   5.85714
  3.00000,   9.00000,   5.50000
  4.00000,   8.00000,   5.33333
  2.00000,   10.00000,   5.00000
  5.00000,   7.00000,   5.00000
  8.00000,   4.00000,   5.25000
  2.00000,   10.00000,   5.00000
  6.00000,   6.00000,   5.07143
  3.00000,   9.00000,   4.93333
  6.00000,   6.00000,   5.00000
  4.00000,   8.00000,   4.94118
  4.00000,   8.00000,   4.88889
  8.00000,   4.00000,   5.05263
  5.00000,   7.00000,   5.05000
  8.00000,   4.00000,   5.19048
  8.00000,   4.00000,   5.31818
  6.00000,   6.00000,   5.34783
  8.00000,   4.00000,   5.45833
  5.00000,   7.00000,   5.44000
  6.00000,   6.00000,   5.46154
  8.00000,   4.00000,   5.55556
  6.00000,   6.00000,   5.57143
  6.00000,   6.00000,   5.58621
  4.00000,   8.00000,   5.53333
  6.00000,   6.00000,   5.54839
  3.00000,   9.00000,   5.46875
  6.00000,   6.00000,   5.48485
  4.00000,   8.00000,   5.44118
  6.00000,   6.00000,   5.45714
  4.00000,   8.00000,   5.41667
  12.00000,   0.00000,   5.59459
  7.00000,   5.00000,   5.63158
  6.00000,   6.00000,   5.64103
  6.00000,   6.00000,   5.65000
  6.00000,   6.00000,   5.65854
  4.00000,   8.00000,   5.61905
  8.00000,   4.00000,   5.67442
  4.00000,   8.00000,   5.63636
  6.00000,   6.00000,   5.64444
  8.00000,   4.00000,   5.69565
  6.00000,   6.00000,   5.70213
  6.00000,   6.00000,   5.70833
  6.00000,   6.00000,   5.71429
  4.00000,   8.00000,   5.68000
  8.00000,   4.00000,   5.72549
  4.00000,   8.00000,   5.69231
  3.00000,   9.00000,   5.64151
  4.00000,   8.00000,   5.61111
  8.00000,   4.00000,   5.65455
  4.00000,   8.00000,   5.62500
  1.00000,   11.00000,   5.54386
  5.00000,   7.00000,   5.53448
  4.00000,   8.00000,   5.50847
  6.00000,   6.00000,   5.51667
  6.00000,   6.00000,   5.52459
  8.00000,   4.00000,   5.56452
  6.00000,   6.00000,   5.57143
  8.00000,   4.00000,   5.60938
  8.00000,   4.00000,   5.64615
  6.00000,   6.00000,   5.65152
  4.00000,   8.00000,   5.62687
  7.00000,   5.00000,   5.64706
  4.00000,   8.00000,   5.62319
  4.00000,   8.00000,   5.60000
  4.00000,   8.00000,   5.57746
  6.00000,   6.00000,   5.58333
  4.00000,   8.00000,   5.56164
  8.00000,   4.00000,   5.59459
  6.00000,   6.00000,   5.60000
  5.00000,   7.00000,   5.59211
  4.00000,   8.00000,   5.57143
  4.00000,   8.00000,   5.55128
  10.00000,   2.00000,   5.60759
  8.00000,   4.00000,   5.63750
  2.00000,   10.00000,   5.59259
  6.00000,   6.00000,   5.59756
  5.00000,   7.00000,   5.59036
  4.00000,   8.00000,   5.57143
  6.00000,   6.00000,   5.57647
  6.00000,   6.00000,   5.58140
  5.00000,   7.00000,   5.57471
  6.00000,   6.00000,   5.57955
  6.00000,   6.00000,   5.58427
  6.00000,   6.00000,   5.58889
  4.00000,   8.00000,   5.57143
  4.00000,   8.00000,   5.55435
  7.00000,   5.00000,   5.56989
  2.00000,   10.00000,   5.53191
  8.00000,   4.00000,   5.55789
  4.00000,   8.00000,   5.54167
  5.00000,   7.00000,   5.53608
  4.00000,   8.00000,   5.52041
  8.00000,   4.00000,   5.54545
  6.00000,   6.00000,   5.55000
  4.00000,   8.00000,   5.53465
  4.00000,   8.00000,   5.51961
  4.00000,   8.00000,   5.50485
  4.00000,   8.00000,   5.49038
  10.00000,   2.00000,   5.53333
  6.00000,   6.00000,   5.53774
  6.00000,   6.00000,   5.54206
  8.00000,   4.00000,   5.56481
  8.00000,   4.00000,   5.58716
  8.00000,   4.00000,   5.60909
  10.00000,   2.00000,   5.64865
  10.00000,   2.00000,   5.68750
  4.00000,   8.00000,   5.67257
  8.00000,   4.00000,   5.69298
  2.00000,   10.00000,   5.66087
  8.00000,   4.00000,   5.68103
  4.00000,   8.00000,   5.66667
  4.00000,   8.00000,   5.65254
  8.00000,   4.00000,   5.67227
  8.00000,   4.00000,   5.69167
  6.00000,   6.00000,   5.69421
  6.00000,   6.00000,   5.69672
  6.00000,   6.00000,   5.69919
  5.00000,   7.00000,   5.69355
  6.00000,   6.00000,   5.69600
  6.00000,   6.00000,   5.69841
  6.00000,   6.00000,   5.70079
  4.00000,   8.00000,   5.68750
  4.00000,   8.00000,   5.67442
  5.00000,   7.00000,   5.66923
  10.00000,   2.00000,   5.70229
