2.00000,10.00000,2.00000
4.00000,8.00000,3.00000
2.00000,10.00000,2.66667
2.00000,10.00000,2.50000
2.00000,10.00000,2.40000
2.00000,10.00000,2.33333
6.00000,6.00000,2.85714
6.00000,6.00000,3.25000
2.00000,10.00000,3.11111
8.00000,4.00000,3.60000
2.00000,10.00000,3.45455
2.00000,10.00000,3.33333
6.00000,6.00000,3.53846
6.00000,6.00000,3.71429
4.00000,8.00000,3.73333
8.00000,4.00000,4.00000
6.00000,6.00000,4.11765
4.00000,8.00000,4.11111
6.00000,6.00000,4.21053
4.00000,8.00000,4.20000
4.00000,8.00000,4.19048
2.00000,10.00000,4.09091
6.00000,6.00000,4.17391
4.00000,8.00000,4.16667
2.00000,10.00000,4.08000
6.00000,6.00000,4.15385
8.00000,4.00000,4.29630
4.00000,8.00000,4.28571
6.00000,6.00000,4.34483
8.00000,4.00000,4.46667
6.00000,6.00000,4.51613
2.00000,10.00000,4.43750
4.00000,8.00000,4.42424
4.00000,8.00000,4.41176
4.00000,8.00000,4.40000
6.00000,6.00000,4.44444
6.00000,6.00000,4.48649
6.00000,6.00000,4.52632
4.00000,8.00000,4.51282
6.00000,6.00000,4.55000
10.00000,2.00000,4.68293
4.00000,8.00000,4.66667
4.00000,8.00000,4.65116
6.00000,6.00000,4.68182
2.00000,10.00000,4.62222
6.00000,6.00000,4.65217
4.00000,8.00000,4.63830
2.00000,10.00000,4.58333
4.00000,8.00000,4.57143
4.00000,8.00000,4.56000
2.00000,10.00000,4.50980
2.00000,10.00000,4.46154
4.00000,8.00000,4.45283
4.00000,8.00000,4.44444
6.00000,6.00000,4.47273
4.00000,8.00000,4.46429
6.00000,6.00000,4.49123
2.00000,10.00000,4.44828
8.00000,4.00000,4.50847
4.00000,8.00000,4.50000
2.00000,10.00000,4.45902
2.00000,10.00000,4.41935
4.00000,8.00000,4.41270
4.00000,8.00000,4.40625
6.00000,6.00000,4.43077
6.00000,6.00000,4.45455
4.00000,8.00000,4.44776
6.00000,6.00000,4.47059
4.00000,8.00000,4.46377
6.00000,6.00000,4.48571
4.00000,8.00000,4.47887
4.00000,8.00000,4.47222
6.00000,6.00000,4.49315
6.00000,6.00000,4.51351
2.00000,10.00000,4.48000
6.00000,6.00000,4.50000
2.00000,10.00000,4.46753
6.00000,6.00000,4.48718
8.00000,4.00000,4.53165
8.00000,4.00000,4.57500
4.00000,8.00000,4.56790
2.00000,10.00000,4.53659
4.00000,8.00000,4.53012
6.00000,6.00000,4.54762
4.00000,8.00000,4.54118
4.00000,8.00000,4.53488
6.00000,6.00000,4.55172
4.00000,8.00000,4.54545
4.00000,8.00000,4.53933
8.00000,4.00000,4.57778
6.00000,6.00000,4.59341
8.00000,4.00000,4.63043
6.00000,6.00000,4.64516
2.00000,10.00000,4.61702
4.00000,8.00000,4.61053
6.00000,6.00000,4.62500
4.00000,8.00000,4.61856
4.00000,8.00000,4.61224
6.00000,6.00000,4.62626
8.00000,4.00000,4.66000
6.00000,6.00000,4.67327
4.00000,8.00000,4.66667
4.00000,8.00000,4.66019
4.00000,8.00000,4.65385
4.00000,8.00000,4.64762
8.00000,4.00000,4.67925
6.00000,6.00000,4.69159
12.00000,0.00000,4.75926
6.00000,6.00000,4.77064
8.00000,4.00000,4.80000
2.00000,10.00000,4.77477
8.00000,4.00000,4.80357
8.00000,4.00000,4.83186
8.00000,4.00000,4.85965
6.00000,6.00000,4.86957
4.00000,8.00000,4.86207
6.00000,6.00000,4.87179
4.00000,8.00000,4.86441
4.00000,8.00000,4.85714
6.00000,6.00000,4.86667
8.00000,4.00000,4.89256
4.00000,8.00000,4.88525
10.00000,2.00000,4.92683
12.00000,0.00000,4.98387
4.00000,8.00000,4.97600
6.00000,6.00000,4.98413
4.00000,8.00000,4.97638
6.00000,6.00000,4.98438
2.00000,10.00000,4.96124
10.00000,2.00000,5.00000
8.00000,4.00000,5.02290
4.00000,8.00000,5.01515
6.00000,6.00000,5.02256
