4.00000,8.00000,4.00000
2.00000,10.00000,3.00000
4.00000,8.00000,3.33333
4.00000,8.00000,3.50000
2.00000,10.00000,3.20000
2.00000,10.00000,3.00000
0.00000,12.00000,2.57143
0.00000,12.00000,2.25000
2.00000,10.00000,2.22222
4.00000,8.00000,2.40000
0.00000,12.00000,2.18182
6.00000,6.00000,2.50000
0.00000,12.00000,2.30769
2.00000,10.00000,2.28571
4.00000,8.00000,2.40000
4.00000,8.00000,2.50000
2.00000,10.00000,2.47059
2.00000,10.00000,2.44444
2.00000,10.00000,2.42105
2.00000,10.00000,2.40000
4.00000,8.00000,2.47619
2.00000,10.00000,2.45455
0.00000,12.00000,2.34783
2.00000,10.00000,2.33333
4.00000,8.00000,2.40000
2.00000,10.00000,2.38462
2.00000,10.00000,2.37037
6.00000,6.00000,2.50000
0.00000,12.00000,2.41379
2.00000,10.00000,2.40000
6.00000,6.00000,2.51613
4.00000,8.00000,2.56250
2.00000,10.00000,2.54545
4.00000,8.00000,2.58824
0.00000,12.00000,2.51429
4.00000,8.00000,2.55556
2.00000,10.00000,2.54054
2.00000,10.00000,2.52632
4.00000,8.00000,2.56410
4.00000,8.00000,2.60000
4.00000,8.00000,2.63415
2.00000,10.00000,2.61905
0.00000,12.00000,2.55814
2.00000,10.00000,2.54545
2.00000,10.00000,2.53333
2.00000,10.00000,2.52174
0.00000,12.00000,2.46809
4.00000,8.00000,2.50000
4.00000,8.00000,2.53061
4.00000,8.00000,2.56000
0.00000,12.00000,2.50980
0.00000,12.00000,2.46154
2.00000,10.00000,2.45283
2.00000,10.00000,2.44444
2.00000,10.00000,2.43636
4.00000,8.00000,2.46429
2.00000,10.00000,2.45614
4.00000,8.00000,2.48276
4.00000,8.00000,2.50847
4.00000,8.00000,2.53333
2.00000,10.00000,2.52459
2.00000,10.00000,2.51613
4.00000,8.00000,2.53968
6.00000,6.00000,2.59375
6.00000,6.00000,2.64615
4.00000,8.00000,2.66667
2.00000,10.00000,2.65672
4.00000,8.00000,2.67647
2.00000,10.00000,2.66667
4.00000,8.00000,2.68571
4.00000,8.00000,2.70423
0.00000,12.00000,2.66667
4.00000,8.00000,2.68493
4.00000,8.00000,2.70270
4.00000,8.00000,2.72000
2.00000,10.00000,2.71053
2.00000,10.00000,2.70130
2.00000,10.00000,2.69231
2.00000,10.00000,2.68354
0.00000,12.00000,2.65000
4.00000,8.00000,2.66667
2.00000,10.00000,2.65854
2.00000,10.00000,2.65060
2.00000,10.00000,2.64286
8.00000,4.00000,2.70588
4.00000,8.00000,2.72093
4.00000,8.00000,2.73563
4.00000,8.00000,2.75000
6.00000,6.00000,2.78652
2.00000,10.00000,2.77778
4.00000,8.00000,2.79121
4.00000,8.00000,2.80435
2.00000,10.00000,2.79570
2.00000,10.00000,2.78723
4.00000,8.00000,2.80000
2.00000,10.00000,2.79167
4.00000,8.00000,2.80412
0.00000,12.00000,2.77551
2.00000,10.00000,2.76768
8.00000,4.00000,2.82000
2.00000,10.00000,2.81188
2.00000,10.00000,2.80392
2.00000,10.00000,2.79612
4.00000,8.00000,2.80769
4.00000,8.00000,2.81905
4.00000,8.00000,2.83019
4.00000,8.00000,2.84112
4.00000,8.00000,2.85185
4.00000,8.00000,2.86239
2.00000,10.00000,2.85455
6.00000,6.00000,2.88288
4.00000,8.00000,2.89286
4.00000,8.00000,2.90265
2.00000,10.00000,2.89474
2.00000,10.00000,2.88696
6.00000,6.00000,2.91379
2.00000,10.00000,2.90598
2.00000,10.00000,2.89831
4.00000,8.00000,2.90756
4.00000,8.00000,2.91667
6.00000,6.00000,2.94215
6.00000,6.00000,2.96721
8.00000,4.00000,3.00813
6.00000,6.00000,3.03226
4.00000,8.00000,3.04000
4.00000,8.00000,3.04762
4.00000,8.00000,3.05512
2.00000,10.00000,3.04688
6.00000,6.00000,3.06977
4.00000,8.00000,3.07692
2.00000,10.00000,3.06870
2.00000,10.00000,3.06061
4.00000,8.00000,3.06767
2.00000,10.00000,3.05970
4.00000,8.00000,3.06667
4.00000,8.00000,3.07353
2.00000,10.00000,3.06569
6.00000,6.00000,3.08696
2.00000,10.00000,3.07914
4.00000,8.00000,3.08571
4.00000,8.00000,3.09220
