8.00000,4.00000,8.00000
8.00000,4.00000,8.00000
8.00000,4.00000,8.00000
10.00000,2.00000,8.50000
11.00000,1.00000,9.00000
8.00000,4.00000,8.83333
8.00000,4.00000,8.71429
7.00000,5.00000,8.50000
10.00000,2.00000,8.66667
12.00000,0.00000,9.00000
10.00000,2.00000,9.09091
10.00000,2.00000,9.16667
10.00000,2.00000,9.23077
8.00000,4.00000,9.14286
10.00000,2.00000,9.20000
10.00000,2.00000,9.25000
10.00000,2.00000,9.29412
6.00000,6.00000,9.11111
10.00000,2.00000,9.15789
11.00000,1.00000,9.25000
6.00000,6.00000,9.09524
10.00000,2.00000,9.13636
10.00000,2.00000,9.17391
7.00000,5.00000,9.08333
6.00000,6.00000,8.96000
8.00000,4.00000,8.92308
5.00000,7.00000,8.77778
8.00000,4.00000,8.75000
10.00000,2.00000,8.79310
11.00000,1.00000,8.86667
10.00000,2.00000,8.90323
10.00000,2.00000,8.93750
6.00000,6.00000,8.84848
8.00000,4.00000,8.82353
8.00000,4.00000,8.80000
5.00000,7.00000,8.69444
8.00000,4.00000,8.67568
10.00000,2.00000,8.71053
6.00000,6.00000,8.64103
8.00000,4.00000,8.62500
8.00000,4.00000,8.60976
7.00000,5.00000,8.57143
6.00000,6.00000,8.51163
8.00000,4.00000,8.50000
11.00000,1.00000,8.55556
7.00000,5.00000,8.52174
12.00000,0.00000,8.59574
7.00000,5.00000,8.56250
11.00000,1.00000,8.61224
8.00000,4.00000,8.60000
10.00000,2.00000,8.62745
8.00000,4.00000,8.61538
9.00000,3.00000,8.62264
10.00000,2.00000,8.64815
10.00000,2.00000,8.67273
10.00000,2.00000,8.69643
9.00000,3.00000,8.70175
5.00000,7.00000,8.63793
8.00000,4.00000,8.62712
12.00000,0.00000,8.68333
6.00000,6.00000,8.63934
10.00000,2.00000,8.66129
12.00000,0.00000,8.71429
8.00000,4.00000,8.70312
10.00000,2.00000,8.72308
8.00000,4.00000,8.71212
8.00000,4.00000,8.70149
10.00000,2.00000,8.72059
10.00000,2.00000,8.73913
4.00000,8.00000,8.67143
7.00000,5.00000,8.64789
7.00000,5.00000,8.62500
8.00000,4.00000,8.61644
6.00000,6.00000,8.58108
11.00000,1.00000,8.61333
4.00000,8.00000,8.55263
12.00000,0.00000,8.59740
8.00000,4.00000,8.58974
8.00000,4.00000,8.58228
9.00000,3.00000,8.58750
8.00000,4.00000,8.58025
8.00000,4.00000,8.57317
6.00000,6.00000,8.54217
8.00000,4.00000,8.53571
9.00000,3.00000,8.54118
8.00000,4.00000,8.53488
8.00000,4.00000,8.52874
8.00000,4.00000,8.52273
8.00000,4.00000,8.51685
10.00000,2.00000,8.53333
10.00000,2.00000,8.54945
8.00000,4.00000,8.54348
10.00000,2.00000,8.55914
11.00000,1.00000,8.58511
5.00000,7.00000,8.54737
10.00000,2.00000,8.56250
6.00000,6.00000,8.53608
4.00000,8.00000,8.48980
8.00000,4.00000,8.48485
10.00000,2.00000,8.50000
12.00000,0.00000,8.53465
9.00000,3.00000,8.53922
4.00000,8.00000,8.49515
8.00000,4.00000,8.49038
8.00000,4.00000,8.48571
8.00000,4.00000,8.48113
8.00000,4.00000,8.47664
10.00000,2.00000,8.49074
6.00000,6.00000,8.46789
8.00000,4.00000,8.46364
8.00000,4.00000,8.45946
8.00000,4.00000,8.45536
8.00000,4.00000,8.45133
10.00000,2.00000,8.46491
10.00000,2.00000,8.47826
11.00000,1.00000,8.50000
10.00000,2.00000,8.51282
8.00000,4.00000,8.50847
8.00000,4.00000,8.50420
8.00000,4.00000,8.50000
6.00000,6.00000,8.47934
8.00000,4.00000,8.47541
8.00000,4.00000,8.47154
10.00000,2.00000,8.48387
6.00000,6.00000,8.46400
7.00000,5.00000,8.45238
8.00000,4.00000,8.44882
8.00000,4.00000,8.44531
6.00000,6.00000,8.42636
8.00000,4.00000,8.42308
10.00000,2.00000,8.43511
8.00000,4.00000,8.43182
10.00000,2.00000,8.44361
11.00000,1.00000,8.46269
10.00000,2.00000,8.47407
6.00000,6.00000,8.45588
7.00000,5.00000,8.44526
10.00000,2.00000,8.45652
4.00000,8.00000,8.42446
4.00000,8.00000,8.39286
10.00000,2.00000,8.40426
10.00000,2.00000,8.41549
10.00000,2.00000,8.42657
10.00000,2.00000,8.43750
12.00000,0.00000,8.46207
9.00000,3.00000,8.46575
8.00000,4.00000,8.46259
8.00000,4.00000,8.45946
10.00000,2.00000,8.46980
12.00000,0.00000,8.49333
10.00000,2.00000,8.50331
8.00000,4.00000,8.50000
8.00000,4.00000,8.49673
8.00000,4.00000,8.49351
10.00000,2.00000,8.50323
5.00000,7.00000,8.48077
9.00000,3.00000,8.48408
10.00000,2.00000,8.49367
