4.00000,8.00000,4.00000
6.00000,6.00000,5.00000
12.00000,0.00000,7.33333
8.00000,4.00000,7.50000
4.00000,8.00000,6.80000
6.00000,6.00000,6.66667
6.00000,6.00000,6.57143
6.00000,6.00000,6.50000
8.00000,4.00000,6.66667
6.00000,6.00000,6.60000
8.00000,4.00000,6.72727
4.00000,8.00000,6.50000
8.00000,4.00000,6.61538
6.00000,6.00000,6.57143
4.00000,8.00000,6.40000
4.00000,8.00000,6.25000
8.00000,4.00000,6.35294
8.00000,4.00000,6.44444
8.00000,4.00000,6.52632
6.00000,6.00000,6.50000
4.00000,8.00000,6.38095
4.00000,8.00000,6.27273
4.00000,8.00000,6.17391
8.00000,4.00000,6.25000
6.00000,6.00000,6.24000
6.00000,6.00000,6.23077
8.00000,4.00000,6.29630
6.00000,6.00000,6.28571
8.00000,4.00000,6.34483
6.00000,6.00000,6.33333
6.00000,6.00000,6.32258
8.00000,4.00000,6.37500
6.00000,6.00000,6.36364
6.00000,6.00000,6.35294
6.00000,6.00000,6.34286
10.00000,2.00000,6.44444
10.00000,2.00000,6.54054
6.00000,6.00000,6.52632
6.00000,6.00000,6.51282
6.00000,6.00000,6.50000
6.00000,6.00000,6.48780
8.00000,4.00000,6.52381
6.00000,6.00000,6.51163
6.00000,6.00000,6.50000
8.00000,4.00000,6.53333
10.00000,2.00000,6.60870
4.00000,8.00000,6.55319
4.00000,8.00000,6.50000
4.00000,8.00000,6.44898
8.00000,4.00000,6.48000
6.00000,6.00000,6.47059
6.00000,6.00000,6.46154
10.00000,2.00000,6.52830
10.00000,2.00000,6.59259
6.00000,6.00000,6.58182
2.00000,10.00000,6.50000
6.00000,6.00000,6.49123
4.00000,8.00000,6.44828
4.00000,8.00000,6.40678
8.00000,4.00000,6.43333
6.00000,6.00000,6.42623
8.00000,4.00000,6.45161
10.00000,2.00000,6.50794
6.00000,6.00000,6.50000
6.00000,6.00000,6.49231
2.00000,10.00000,6.42424
4.00000,8.00000,6.38806
8.00000,4.00000,6.41176
8.00000,4.00000,6.43478
4.00000,8.00000,6.40000
