4.00000,8.00000,4.00000
2.00000,10.00000,3.00000
2.00000,10.00000,2.66667
4.00000,8.00000,3.00000
2.00000,10.00000,2.80000
4.00000,8.00000,3.00000
4.00000,8.00000,3.14286
4.00000,8.00000,3.25000
2.00000,10.00000,3.11111
6.00000,6.00000,3.40000
4.00000,8.00000,3.45455
8.00000,4.00000,3.83333
2.00000,10.00000,3.69231
0.00000,12.00000,3.42857
6.00000,6.00000,3.60000
8.00000,4.00000,3.87500
0.00000,12.00000,3.64706
4.00000,8.00000,3.66667
4.00000,8.00000,3.68421
2.00000,10.00000,3.60000
4.00000,8.00000,3.61905
6.00000,6.00000,3.72727
0.00000,12.00000,3.56522
2.00000,10.00000,3.50000
10.00000,2.00000,3.76000
4.00000,8.00000,3.76923
2.00000,10.00000,3.70370
8.00000,4.00000,3.85714
0.00000,12.00000,3.72414
8.00000,4.00000,3.86667
4.00000,8.00000,3.87097
8.00000,4.00000,4.00000
4.00000,8.00000,4.00000
8.00000,4.00000,4.11765
10.00000,2.00000,4.28571
6.00000,6.00000,4.33333
4.00000,8.00000,4.32432
4.00000,8.00000,4.31579
4.00000,8.00000,4.30769
4.00000,8.00000,4.30000
8.00000,4.00000,4.39024
4.00000,8.00000,4.38095
8.00000,4.00000,4.46512
6.00000,6.00000,4.50000
6.00000,6.00000,4.53333
2.00000,10.00000,4.47826
6.00000,6.00000,4.51064
6.00000,6.00000,4.54167
4.00000,8.00000,4.53061
4.00000,8.00000,4.52000
4.00000,8.00000,4.50980
4.00000,8.00000,4.50000
6.00000,6.00000,4.52830
8.00000,4.00000,4.59259
4.00000,8.00000,4.58182
4.00000,8.00000,4.57143
10.00000,2.00000,4.66667
4.00000,8.00000,4.65517
10.00000,2.00000,4.74576
2.00000,10.00000,4.70000
6.00000,6.00000,4.72131
6.00000,6.00000,4.74194
10.00000,2.00000,4.82540
4.00000,8.00000,4.81250
10.00000,2.00000,4.89231
8.00000,4.00000,4.93939
8.00000,4.00000,4.98507
4.00000,8.00000,4.97059
0.00000,12.00000,4.89855
8.00000,4.00000,4.94286
10.00000,2.00000,5.01408
6.00000,6.00000,5.02778
10.00000,2.00000,5.09589
8.00000,4.00000,5.13514
6.00000,6.00000,5.14667
6.00000,6.00000,5.15789
6.00000,6.00000,5.16883
8.00000,4.00000,5.20513
8.00000,4.00000,5.24051
6.00000,6.00000,5.25000
6.00000,6.00000,5.25926
4.00000,8.00000,5.24390
4.00000,8.00000,5.22892
4.00000,8.00000,5.21429
6.00000,6.00000,5.22353
12.00000,0.00000,5.30233
4.00000,8.00000,5.28736
4.00000,8.00000,5.27273
6.00000,6.00000,5.28090
6.00000,6.00000,5.28889
4.00000,8.00000,5.27473
8.00000,4.00000,5.30435
8.00000,4.00000,5.33333
8.00000,4.00000,5.36170
6.00000,6.00000,5.36842
12.00000,0.00000,5.43750
4.00000,8.00000,5.42268
8.00000,4.00000,5.44898
6.00000,6.00000,5.45455
4.00000,8.00000,5.44000
8.00000,4.00000,5.46535
6.00000,6.00000,5.47059
10.00000,2.00000,5.51456
8.00000,4.00000,5.53846
6.00000,6.00000,5.54286
4.00000,8.00000,5.52830
4.00000,8.00000,5.51402
4.00000,8.00000,5.50000
8.00000,4.00000,5.52294
10.00000,2.00000,5.56364
12.00000,0.00000,5.62162
8.00000,4.00000,5.64286
8.00000,4.00000,5.66372
4.00000,8.00000,5.64912
12.00000,0.00000,5.70435
6.00000,6.00000,5.70690
4.00000,8.00000,5.69231
12.00000,0.00000,5.74576
10.00000,2.00000,5.78151
6.00000,6.00000,5.78333
6.00000,6.00000,5.78512
8.00000,4.00000,5.80328
10.00000,2.00000,5.83740
4.00000,8.00000,5.82258
2.00000,10.00000,5.79200
8.00000,4.00000,5.80952
4.00000,8.00000,5.79528
4.00000,8.00000,5.78125
10.00000,2.00000,5.81395
6.00000,6.00000,5.81538
6.00000,6.00000,5.81679
8.00000,4.00000,5.83333
8.00000,4.00000,5.84962
12.00000,0.00000,5.89552
6.00000,6.00000,5.89630
10.00000,2.00000,5.92647
4.00000,8.00000,5.91241
6.00000,6.00000,5.91304
8.00000,4.00000,5.92806
10.00000,2.00000,5.95714
4.00000,8.00000,5.94326
